"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","apartment.number","zip.code","residential.units","commercial.units","total.units","land.square.feet","gross.square.feet","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.price","sale.date","sale.price.n","gross.sqft","land.sqft","outliers"
"562",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",693,1125,NA,"R4","551 WEST 21ST   STREET                   ","8C          ",10011,1,0,1," -   "," -   ",2013,2,"R4"," 7,850,000 ","8/11/2016",7850000,NA,NA,0
"563",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",693,1126,NA,"R4","551 WEST 21ST   STREET                   ","9A          ",10011,1,0,1," -   "," -   ",2013,2,"R4"," 13,240,000 ","8/19/2016",13240000,NA,NA,0
"566",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1312,NA,"R4","555 WEST 23RD   STREET                   ","N3J         ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 1,035,000 ","6/30/2016",1035000,NA,NA,0
"567",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1349,NA,"R4","555 WEST 23RD STREET                     ","N4R         ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 890,000 ","8/5/2016",890000,NA,NA,0
"568",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1363,NA,"R4","555 W 23                                 ","S4P         ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 750,000 ","9/3/2015",750000,NA,NA,0
"569",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1373,NA,"R4","555 WEST 23 STREET                       ","N5H         ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 1,100,000 ","5/23/2016",1100000,NA,NA,0
"571",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1379,NA,"R4","555 WEST 23RD STREET                     ","N5P         ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 976,000 ","10/23/2015",976000,NA,NA,0
"572",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1380,NA,"R4","555 WEST 23RD STREET                     ","N5Q         ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 755,000 ","12/1/2015",755000,NA,NA,0
"575",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1399,NA,"R4","555 WEST 23RD   STREET                   ","N6B         ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 960,000 ","10/1/2015",960000,NA,NA,0
"577",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1459,NA,"R4","555 WEST 23RD   STREET                   ","S7P         ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 768,000 ","7/15/2016",768000,NA,NA,0
"578",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1499,NA,"R4","555 WEST 23RD STREET                     ","N9F         ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 1,675,000 ","4/7/2016",1675000,NA,NA,0
"579",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1501,NA,"R4","555 WEST 23RD STREET                     ","N9H         ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 995,000 ","9/15/2015",995000,NA,NA,0
"580",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1520,NA,"R4","555 WEST 23RD STREET                     ","S9L         ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 1,925,000 ","11/24/2015",1925000,NA,NA,0
"581",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1532,NA,"R4","555 WEST 23RD   STREET                   ","N10G        ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 765,000 ","1/15/2016",765000,NA,NA,0
"582",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1537,NA,"R4","555 WEST 23RD   STREET                   ","N10M        ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 1,070,000 ","2/10/2016",1070000,NA,NA,0
"584",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1549,NA,"R4","555 WEST 23RD STREET                     ","S10H        ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 950,000 ","9/21/2015",950000,NA,NA,0
"585",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1556,NA,"R4","555 WEST 23RD   STREET                   ","S10Q        ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 940,000 ","10/7/2015",940000,NA,NA,0
"586",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1567,NA,"R4","555 WEST 23RD   STREET                   ","S11A        ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 910,000 ","3/16/2016",910000,NA,NA,0
"587",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1580,NA,"R4","555 WEST 23RD STREET                     ","S11P        ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 765,000 ","12/7/2015",765000,NA,NA,0
"588",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1606,NA,"R4","555 WEST 23RD   STREET                   ","S12Q        ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 950,000 ","2/4/2016",950000,NA,NA,0
"589",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1626,NA,"R4","555 WEST 23RD   STREET                   ","S15K        ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 1,740,000 ","8/26/2016",1740000,NA,NA,0
"590",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1627,NA,"R4","555 WEST 23RD   STREET                   ","PHA         ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 5,800,000 ","8/22/2016",5800000,NA,NA,0
"591",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1703,NA,"R4","231 10TH AVENUE                          ","2B          ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 2,075,000 ","11/23/2015",2075000,NA,NA,0
"592",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1714,NA,"R4","231 10TH   AVENUE                        ","8A          ",10011,1,0,1," -   "," -   ",2005,2,"R4"," 2,787,500 ","12/1/2015",2787500,NA,NA,0
"593",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",695,1915,NA,"R4","515 WEST 23RD   STREET                   ","RU10        ",10011,1,0,1," -   "," -   ",2008,2,"R4"," 6,500,000 ","9/2/2015",6500000,NA,NA,0
"594",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",699,1204,NA,"R4","540 WEST 28TH   STREET                   ","2A          ",10001,1,0,1," -   "," -   ",2009,2,"R4"," 775,200 ","10/26/2015",775200,NA,NA,0
"595",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",699,1229,NA,"R4","540 WEST 28TH STREET                     ","5A          ",10001,1,0,1," -   "," -   ",2009,2,"R4"," 865,000 ","6/7/2016",865000,NA,NA,0
"596",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",699,1234,NA,"R4","540 WEST 28TH   STREET                   ","5F          ",10001,1,0,1," -   "," -   ",2009,2,"R4"," 1,315,000 ","4/27/2016",1315000,NA,NA,0
"597",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",699,1242,NA,"R4","540 WEST 28TH   STREET                   ","6E          ",10001,1,0,1," -   "," -   ",2009,2,"R4"," 1,275,000 ","3/14/2016",1275000,NA,NA,0
"598",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",699,1262,NA,"R4","540 WEST 28TH STREET                     ","8G          ",10001,1,0,1," -   "," -   ",2009,2,"R4"," 750,000 ","7/29/2016",750000,NA,NA,0
"600",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",699,1282,NA,"R4","540 WEST 28TH   STREET                   ","11D         ",10001,1,0,1," -   "," -   ",2009,2,"R4"," 2,700,000 ","12/18/2015",2700000,NA,NA,0
"601",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",699,1287,NA,"R4","540 WEST 28TH STREET                     ","12D         ",10001,1,0,1," -   "," -   ",2009,2,"R4"," 2,470,000 ","8/26/2016",2470000,NA,NA,0
"602",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",699,1293,NA,"R4","540 WEST 28TH   STREET                   ","13E         ",10001,1,0,1," -   "," -   ",2009,2,"R4"," 3,325,000 ","8/18/2016",3325000,NA,NA,0
"604",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",714,1023,NA,"R4","450 WEST 17TH   STREET                   ","1101",10011,1,0,1," -   "," -   ",2006,2,"R4"," 1,125,000 ","1/13/2016",1125000,NA,NA,0
"605",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",714,1025,NA,"R4","450 WEST 17TH STREET                     ","1103",10011,1,0,1," -   "," -   ",2006,2,"R4"," 2,265,000 ","1/28/2016",2265000,NA,NA,0
"606",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",714,1043,NA,"R4","450 WEST 17TH   STREET                   ","1122",10011,1,0,1," -   "," -   ",2006,2,"R4"," 1,600,000 ","1/5/2016",1600000,NA,NA,0
"607",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",714,1044,NA,"R4","450 WEST 17TH   STREET                   ","1123",10011,1,0,1," -   "," -   ",2006,2,"R4"," 1,355,000 ","4/25/2016",1355000,NA,NA,0
"608",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",714,1058,NA,"R4","450 WEST 17TH   STREET                   ","1215",10011,1,0,1," -   "," -   ",2006,2,"R4"," 1,350,000 ","9/17/2015",1350000,NA,NA,0
"610",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",714,1095,NA,"R4","450 WEST 17TH STREET                     ","1701",10011,1,0,1," -   "," -   ",2006,2,"R4"," 1,150,000 ","11/24/2015",1150000,NA,NA,0
"611",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",714,1105,NA,"R4","450 WEST 17TH STREET                     ","1801",10011,1,0,1," -   "," -   ",2006,2,"R4"," 1,215,000 ","3/31/2016",1215000,NA,NA,0
"612",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",714,1130,NA,"R4","450 WEST 17TH STREET                     ","2006",10011,1,0,1," -   "," -   ",2006,2,"R4"," 1,335,000 ","4/11/2016",1335000,NA,NA,0
"613",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",714,1135,NA,"R4","450 WEST 17TH   STREET                   ","2101",10011,1,0,1," -   "," -   ",2006,2,"R4"," 1,865,000 ","4/29/2016",1865000,NA,NA,0
"614",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",714,1139,NA,"R4","450 WEST 17TH   STREET                   ","2105",10011,1,0,1," -   "," -   ",2006,2,"R4"," 2,254,000 ","9/18/2015",2254000,NA,NA,0
"615",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",714,1146,NA,"R4","450 WEST 17TH STREET                     ","2204",10011,1,0,1," -   "," -   ",2006,2,"R4"," 2,950,000 ","5/16/2016",2950000,NA,NA,0
"616",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",714,1151,NA,"R4","450 WEST 17TH   STREET                   ","2301",10011,1,0,1," -   "," -   ",2006,2,"R4"," 1,875,000 ","3/15/2016",1875000,NA,NA,0
"617",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",714,1156,NA,"R4","450 WEST 17TH STREET                     ","2306",10011,1,0,1," -   "," -   ",2006,2,"R4"," 2,935,000 ","5/13/2016",2935000,NA,NA,0
"619",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",716,1010,NA,"R4","447-453 WEST 18                          ","3B          ",10011,1,0,1," -   "," -   ",1920,2,"R4"," 2,500,000 ","1/20/2016",2500000,NA,NA,0
"623",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",716,1307,NA,"R4","459 WEST 18TH STREET                     ","6",10011,1,0,1," -   "," -   ",2007,2,"R4"," 3,900,000 ","9/24/2015",3900000,NA,NA,0
"624",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",716,1411,NA,"R4","456 WEST 19TH STREET                     ","4/5C        ",10011,1,0,1," -   "," -   ",2008,2,"R4"," 2,180,000 ","5/5/2016",2180000,NA,NA,0
"625",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",717,1020,NA,"R4","422 WEST 20TH STREET                     ","3E          ",10011,1,0,1," -   "," -   ",1920,2,"R4"," 1,140,000 ","5/24/2016",1140000,NA,NA,0
"626",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",717,1022,NA,"R4","422 WEST 20TH STREET                     ","3G          ",10011,1,0,1," -   "," -   ",1920,2,"R4"," 1,795,000 ","9/18/2015",1795000,NA,NA,0
"627",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",717,1023,NA,"R4","422 WEST 20TH STREET                     ","3H          ",10011,1,0,1," -   "," -   ",1920,2,"R4"," 1,870,000 ","11/12/2015",1870000,NA,NA,0
"628",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",717,1031,NA,"R4","422 WEST 20TH   STREET                   ","4H          ",10011,1,0,1," -   "," -   ",1920,2,"R4"," 1,780,000 ","9/30/2015",1780000,NA,NA,0
"629",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",717,1032,NA,"R4","422 WEST 20TH   STREET                   ","5A          ",10011,1,0,1," -   "," -   ",1920,2,"R4"," 3,150,000 ","9/25/2015",3150000,NA,NA,0
"630",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",717,1117,NA,"R4","445 WEST 19TH STREET                     ","7B          ",10011,1,0,1," -   "," -   ",1989,2,"R4"," 985,000 ","1/29/2016",985000,NA,NA,0
"631",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",717,1119,NA,"R4","445 WEST 19TH   STREET                   ","PHB         ",10011,1,0,1," -   "," -   ",1989,2,"R4"," 314,400 ","10/1/2015",314400,NA,NA,0
"632",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",717,1129,NA,"R4","445 WEST 19TH STREET                     ","1D          ",10011,1,0,1," -   "," -   ",1989,2,"R4"," 580,000 ","10/28/2015",580000,NA,NA,0
"634",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",717,1167,NA,"R4","445 WEST 19TH STREET                     ","4H          ",10011,1,0,1," -   "," -   ",1989,2,"R4"," 670,000 ","12/10/2015",670000,NA,NA,0
"635",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",717,1171,NA,"R4","445 WEST 19TH   STREET                   ","8H          ",10011,1,0,1," -   "," -   ",1989,2,"R4"," 780,000 ","11/10/2015",780000,NA,NA,0
"637",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",720,1040,NA,"R4","420 WEST 23RD STREET                     ","10A         ",10011,1,0,1," -   "," -   ",1984,2,"R4"," 1,310,000 ","1/21/2016",1310000,NA,NA,0
"639",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",720,1107,NA,"R4","468 WEST 23RD STREET                     ","3B          ",10011,1,0,1," -   "," -   ",1900,2,"R4"," 996,000 ","3/3/2016",996000,NA,NA,0
"640",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",720,1111,NA,"R4","468 WEST 23RD STREET                     ","5B          ",10011,1,0,1," -   "," -   ",1900,2,"R4"," 1,614,000 ","11/19/2015",1614000,NA,NA,0
"650",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",742,1052,NA,"R4","305 WEST 18TH   STREET                   ","4J          ",10011,1,0,1," -   "," -   ",1950,2,"R4"," 1,350,000 ","8/17/2016",1350000,NA,NA,0
"652",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",746,1108,NA,"R4","344 WEST 23RD STREET                     ","2D          ",10011,1,0,1," -   "," -   ",1983,2,"R4"," 1,100,000 ","6/10/2016",1100000,NA,NA,0
"653",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",746,1311,NA,"R4","305-313 WEST 22ND   STREET               ","2C          ",10011,1,0,1," -   "," -   ",1920,2,"R4"," 2,000,000 ","6/29/2016",2e+06,NA,NA,0
"654",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",746,1533,NA,"R4","312 WEST 23RD   STREET                   ","2J          ",10011,1,0,1," -   "," -   ",1948,2,"R4"," 350,000 ","3/31/2016",350000,NA,NA,0
"655",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",746,1538,NA,"R4","312-320 WEST 23RD STREET                 ","2O          ",10011,1,0,1," -   "," -   ",1948,2,"R4"," 570,000 ","7/15/2016",570000,NA,NA,0
"656",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",746,1554,NA,"R4","312 WEST 23RD   STREET                   ","3L          ",10011,1,0,1," -   "," -   ",1948,2,"R4"," 530,000 ","9/15/2015",530000,NA,NA,0
"657",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",746,1557,NA,"R4","312 WEST 23RD STREET                     ","3O          ",10011,1,0,1," -   "," -   ",1948,2,"R4"," 545,000 ","4/4/2016",545000,NA,NA,0
"658",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",746,1559,NA,"R4","312 WEST 23RD STREET                     ","3R          ",10011,1,0,1," -   "," -   ",1948,2,"R4"," 550,000 ","4/14/2016",550000,NA,NA,0
"659",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",751,1013,NA,"R4","360 WEST 28TH STREET                     ","6B          ",10001,1,0,1," -   "," -   ",2002,2,"R4"," 950,000 ","2/29/2016",950000,NA,NA,0
"660",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",753,1108,NA,"R4","308 WEST 30TH   STREET                   ","2D          ",10001,1,0,1," -   "," -   ",1925,2,"R4"," 871,000 ","11/12/2015",871000,NA,NA,0
"661",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",764,1202,NA,"R4","245 WEST 14TH   STREET                   ","2A          ",10011,1,0,1," -   "," -   ",2009,2,"R4"," 1,576,149 ","5/12/2016",1576149,NA,NA,0
"662",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",764,1203,NA,"R4","245 WEST 14TH STREET                     ","2B          ",10011,1,0,1," -   "," -   ",2009,2,"R4"," 1,578,287 ","5/3/2016",1578287,NA,NA,0
"663",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",764,1204,NA,"R4","245 WEST 14TH STREET                     ","2C          ",10011,1,0,1," -   "," -   ",2009,2,"R4"," 2,851,100 ","5/4/2016",2851100,NA,NA,0
"664",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",764,1205,NA,"R4","245 WEST 14TH STREET                     ","3A          ",10011,1,0,1," -   "," -   ",2009,2,"R4"," 1,496,827 ","5/10/2016",1496827,NA,NA,0
"665",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",764,1207,NA,"R4","245 WEST 14TH   STREET                   ","3C          ",10011,1,0,1," -   "," -   ",2009,2,"R4"," 1,858,306 ","6/17/2016",1858306,NA,NA,0
"666",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",764,1208,NA,"R4","245 WEST 14TH STREET                     ","3D          ",10011,1,0,1," -   "," -   ",2009,2,"R4"," 1,451,006 ","5/12/2016",1451006,NA,NA,0
"667",1,"CHELSEA                  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",764,1209,NA,"R4","245 WEST 14TH STREET                     ","4A          ",10011,1,0,1," -   "," -   ",2009,2,"R4"," 1,674,871 ","5/20/2016",1674871,NA,NA,0
